county,assembly_district,precinct,party,office,district,candidate,votes
Richmond,63,48,Republican,Representative in Congress,11,Federal,0
Richmond,63,48,Republican,Representative in Congress,11,Affidavit,0
Richmond,63,48,Republican,Representative in Congress,11,Joseph M. Caldarera,29
Richmond,63,48,Republican,Representative in Congress,11,Nicole Malliotakis,83
Richmond,63,48,Republican,Representative in Congress,11,Scattered,2
Richmond,63,49,Republican,Representative in Congress,11,Public Counter,78
Richmond,63,49,Republican,Representative in Congress,11,Manually Counted Emergency,0
Richmond,63,49,Republican,Representative in Congress,11,Absentee / Military,33
Richmond,63,49,Republican,Representative in Congress,11,Federal,0
Richmond,63,49,Republican,Representative in Congress,11,Affidavit,0
Richmond,63,49,Republican,Representative in Congress,11,Joseph M. Caldarera,25
Richmond,63,49,Republican,Representative in Congress,11,Nicole Malliotakis,85
Richmond,63,50,Republican,Representative in Congress,11,Public Counter,55
Richmond,63,50,Republican,Representative in Congress,11,Manually Counted Emergency,0
Richmond,63,50,Republican,Representative in Congress,11,Absentee / Military,19
Richmond,63,50,Republican,Representative in Congress,11,Federal,0
Richmond,63,50,Republican,Representative in Congress,11,Affidavit,0
Richmond,63,50,Republican,Representative in Congress,11,Joseph M. Caldarera,15
Richmond,63,50,Republican,Representative in Congress,11,Nicole Malliotakis,58
Richmond,63,50,Republican,Representative in Congress,11,Scattered,1
Richmond,63,51,Republican,Representative in Congress,11,Public Counter,67
Richmond,63,51,Republican,Representative in Congress,11,Manually Counted Emergency,0
Richmond,63,51,Republican,Representative in Congress,11,Absentee / Military,13
Richmond,63,51,Republican,Representative in Congress,11,Federal,0
Richmond,63,51,Republican,Representative in Congress,11,Affidavit,2
Richmond,63,51,Republican,Representative in Congress,11,Joseph M. Caldarera,19
Richmond,63,51,Republican,Representative in Congress,11,Nicole Malliotakis,61
Richmond,63,51,Republican,Representative in Congress,11,Scattered,1
Richmond,63,52,Republican,Representative in Congress,11,Public Counter,28
Richmond,63,52,Republican,Representative in Congress,11,Manually Counted Emergency,0
Richmond,63,52,Republican,Representative in Congress,11,Absentee / Military,4
Richmond,63,52,Republican,Representative in Congress,11,Federal,0
Richmond,63,52,Republican,Representative in Congress,11,Affidavit,0
Richmond,63,52,Republican,Representative in Congress,11,Joseph M. Caldarera,7
Richmond,63,52,Republican,Representative in Congress,11,Nicole Malliotakis,24
Richmond,63,52,Republican,Representative in Congress,11,Scattered,1
Richmond,63,53,Republican,Representative in Congress,11,Public Counter,38
Richmond,63,53,Republican,Representative in Congress,11,Manually Counted Emergency,0
Richmond,63,53,Republican,Representative in Congress,11,Absentee / Military,11
Richmond,63,53,Republican,Representative in Congress,11,Federal,0
Richmond,63,53,Republican,Representative in Congress,11,Affidavit,0
Richmond,63,53,Republican,Representative in Congress,11,Joseph M. Caldarera,10
Richmond,63,53,Republican,Representative in Congress,11,Nicole Malliotakis,39
Richmond,63,54,Republican,Representative in Congress,11,Public Counter,28
Richmond,63,54,Republican,Representative in Congress,11,Manually Counted Emergency,0
Richmond,63,54,Republican,Representative in Congress,11,Absentee / Military,12
Richmond,63,54,Republican,Representative in Congress,11,Federal,0
Richmond,63,54,Republican,Representative in Congress,11,Affidavit,0
Richmond,63,54,Republican,Representative in Congress,11,Joseph M. Caldarera,9
Richmond,63,54,Republican,Representative in Congress,11,Nicole Malliotakis,28
Richmond,63,55,Republican,Representative in Congress,11,Public Counter,31
Richmond,63,55,Republican,Representative in Congress,11,Manually Counted Emergency,0
Richmond,63,55,Republican,Representative in Congress,11,Absentee / Military,15
Richmond,63,55,Republican,Representative in Congress,11,Federal,0
Richmond,63,55,Republican,Representative in Congress,11,Affidavit,0
Richmond,63,55,Republican,Representative in Congress,11,Joseph M. Caldarera,13
Richmond,63,55,Republican,Representative in Congress,11,Nicole Malliotakis,32
Richmond,63,55,Republican,Representative in Congress,11,Scattered,1
Richmond,63,56,Republican,Representative in Congress,11,Public Counter,22
Richmond,63,56,Republican,Representative in Congress,11,Manually Counted Emergency,0
Richmond,63,56,Republican,Representative in Congress,11,Absentee / Military,7
Richmond,63,56,Republican,Representative in Congress,11,Federal,0
Richmond,63,56,Republican,Representative in Congress,11,Affidavit,0
Richmond,63,56,Republican,Representative in Congress,11,Joseph M. Caldarera,9
Richmond,63,56,Republican,Representative in Congress,11,Nicole Malliotakis,19
Richmond,63,56,Republican,Representative in Congress,11,Scattered,1
Richmond,63,57,Republican,Representative in Congress,11,Public Counter,38
Richmond,63,57,Republican,Representative in Congress,11,Manually Counted Emergency,0
Richmond,63,57,Republican,Representative in Congress,11,Absentee / Military,9
Richmond,63,57,Republican,Representative in Congress,11,Federal,0
Richmond,63,57,Republican,Representative in Congress,11,Affidavit,0
Richmond,63,57,Republican,Representative in Congress,11,Joseph M. Caldarera,13
Richmond,63,57,Republican,Representative in Congress,11,Nicole Malliotakis,34
Richmond,63,58,Republican,Representative in Congress,11,Public Counter,30
Richmond,63,58,Republican,Representative in Congress,11,Manually Counted Emergency,0
Richmond,63,58,Republican,Representative in Congress,11,Absentee / Military,9
Richmond,63,58,Republican,Representative in Congress,11,Federal,0
Richmond,63,58,Republican,Representative in Congress,11,Affidavit,0
Richmond,63,58,Republican,Representative in Congress,11,Joseph M. Caldarera,11
Richmond,63,58,Republican,Representative in Congress,11,Nicole Malliotakis,28
Richmond,63,59,Republican,Representative in Congress,11,Public Counter,57
Richmond,63,59,Republican,Representative in Congress,11,Manually Counted Emergency,0
Richmond,63,59,Republican,Representative in Congress,11,Absentee / Military,18
Richmond,63,59,Republican,Representative in Congress,11,Federal,0
Richmond,63,59,Republican,Representative in Congress,11,Affidavit,0
Richmond,63,59,Republican,Representative in Congress,11,Joseph M. Caldarera,20
Richmond,63,59,Republican,Representative in Congress,11,Nicole Malliotakis,51
Richmond,63,59,Republican,Representative in Congress,11,Scattered,1
Richmond,63,60,Republican,Representative in Congress,11,Public Counter,30
Richmond,63,60,Republican,Representative in Congress,11,Manually Counted Emergency,0
Richmond,63,60,Republican,Representative in Congress,11,Absentee / Military,2
Richmond,63,60,Republican,Representative in Congress,11,Federal,0
Richmond,63,60,Republican,Representative in Congress,11,Affidavit,0
Richmond,63,60,Republican,Representative in Congress,11,Joseph M. Caldarera,8
Richmond,63,60,Republican,Representative in Congress,11,Nicole Malliotakis,24
Richmond,63,61,Republican,Representative in Congress,11,Public Counter,45
Richmond,63,61,Republican,Representative in Congress,11,Manually Counted Emergency,0
Richmond,63,61,Republican,Representative in Congress,11,Absentee / Military,23
Richmond,63,61,Republican,Representative in Congress,11,Federal,0
Richmond,63,61,Republican,Representative in Congress,11,Affidavit,0
Richmond,63,61,Republican,Representative in Congress,11,Joseph M. Caldarera,16
Richmond,63,61,Republican,Representative in Congress,11,Nicole Malliotakis,51
Richmond,63,62,Republican,Representative in Congress,11,Public Counter,66
Richmond,63,62,Republican,Representative in Congress,11,Manually Counted Emergency,0
Richmond,63,62,Republican,Representative in Congress,11,Absentee / Military,11
Richmond,63,62,Republican,Representative in Congress,11,Federal,0
Richmond,63,62,Republican,Representative in Congress,11,Affidavit,0
Richmond,63,62,Republican,Representative in Congress,11,Joseph M. Caldarera,19
Richmond,63,62,Republican,Representative in Congress,11,Nicole Malliotakis,57
Richmond,63,62,Republican,Representative in Congress,11,Scattered,1
Richmond,63,63,Republican,Representative in Congress,11,Public Counter,61
Richmond,63,63,Republican,Representative in Congress,11,Manually Counted Emergency,0
Richmond,63,63,Republican,Representative in Congress,11,Absentee / Military,9
Richmond,63,63,Republican,Representative in Congress,11,Federal,0
Richmond,63,63,Republican,Representative in Congress,11,Affidavit,0
Richmond,63,63,Republican,Representative in Congress,11,Joseph M. Caldarera,16
Richmond,63,63,Republican,Representative in Congress,11,Nicole Malliotakis,54
Richmond,63,64,Republican,Representative in Congress,11,Public Counter,66
Richmond,63,64,Republican,Representative in Congress,11,Manually Counted Emergency,0
Richmond,63,64,Republican,Representative in Congress,11,Absentee / Military,15
Richmond,63,64,Republican,Representative in Congress,11,Federal,0
Richmond,63,64,Republican,Representative in Congress,11,Affidavit,1
Richmond,63,64,Republican,Representative in Congress,11,Joseph M. Caldarera,27
Richmond,63,64,Republican,Representative in Congress,11,Nicole Malliotakis,53
Richmond,63,64,Republican,Representative in Congress,11,Scattered,1
Richmond,63,65,Republican,Representative in Congress,11,Public Counter,58
Richmond,63,65,Republican,Representative in Congress,11,Manually Counted Emergency,0
Richmond,63,65,Republican,Representative in Congress,11,Absentee / Military,11
Richmond,63,65,Republican,Representative in Congress,11,Federal,0
Richmond,63,65,Republican,Representative in Congress,11,Affidavit,0
Richmond,63,65,Republican,Representative in Congress,11,Joseph M. Caldarera,17
Richmond,63,65,Republican,Representative in Congress,11,Nicole Malliotakis,50
Richmond,63,65,Republican,Representative in Congress,11,Scattered,2
Richmond,63,66,Republican,Representative in Congress,11,Public Counter,62
Richmond,63,66,Republican,Representative in Congress,11,Manually Counted Emergency,0
Richmond,63,66,Republican,Representative in Congress,11,Absentee / Military,21
Richmond,63,66,Republican,Representative in Congress,11,Federal,0
Richmond,63,66,Republican,Representative in Congress,11,Affidavit,1
Richmond,63,66,Republican,Representative in Congress,11,Joseph M. Caldarera,18
Richmond,63,66,Republican,Representative in Congress,11,Nicole Malliotakis,66
Richmond,63,67,Republican,Representative in Congress,11,Public Counter,68
Richmond,63,67,Republican,Representative in Congress,11,Manually Counted Emergency,0
Richmond,63,67,Republican,Representative in Congress,11,Absentee / Military,15
Richmond,63,67,Republican,Representative in Congress,11,Federal,0
Richmond,63,67,Republican,Representative in Congress,11,Affidavit,0
Richmond,63,67,Republican,Representative in Congress,11,Joseph M. Caldarera,27
Richmond,63,67,Republican,Representative in Congress,11,Nicole Malliotakis,56
Richmond,63,68,Republican,Representative in Congress,11,Public Counter,5
Richmond,63,68,Republican,Representative in Congress,11,Manually Counted Emergency,0
Richmond,63,68,Republican,Representative in Congress,11,Absentee / Military,4
Richmond,63,68,Republican,Representative in Congress,11,Federal,0
Richmond,63,68,Republican,Representative in Congress,11,Affidavit,0
Richmond,63,68,Republican,Representative in Congress,11,Joseph M. Caldarera,2
Richmond,63,68,Republican,Representative in Congress,11,Nicole Malliotakis,6
Richmond,63,69,Republican,Representative in Congress,11,Public Counter,31
Richmond,63,69,Republican,Representative in Congress,11,Manually Counted Emergency,0
Richmond,63,69,Republican,Representative in Congress,11,Absentee / Military,22
Richmond,63,69,Republican,Representative in Congress,11,Federal,0
Richmond,63,69,Republican,Representative in Congress,11,Affidavit,0
Richmond,63,69,Republican,Representative in Congress,11,Joseph M. Caldarera,15
Richmond,63,69,Republican,Representative in Congress,11,Nicole Malliotakis,37
Richmond,63,69,Republican,Representative in Congress,11,Scattered,1
Richmond,63,70,Republican,Representative in Congress,11,Public Counter,22
Richmond,63,70,Republican,Representative in Congress,11,Manually Counted Emergency,0
Richmond,63,70,Republican,Representative in Congress,11,Absentee / Military,8
Richmond,63,70,Republican,Representative in Congress,11,Federal,0
Richmond,63,70,Republican,Representative in Congress,11,Affidavit,0
Richmond,63,70,Republican,Representative in Congress,11,Joseph M. Caldarera,6
Richmond,63,70,Republican,Representative in Congress,11,Nicole Malliotakis,23
Richmond,63,71,Republican,Representative in Congress,11,Public Counter,7
Richmond,63,71,Republican,Representative in Congress,11,Manually Counted Emergency,0
Richmond,63,71,Republican,Representative in Congress,11,Absentee / Military,1
Richmond,63,71,Republican,Representative in Congress,11,Federal,0
Richmond,63,71,Republican,Representative in Congress,11,Affidavit,0
Richmond,63,71,Republican,Representative in Congress,11,Joseph M. Caldarera,5
Richmond,63,71,Republican,Representative in Congress,11,Nicole Malliotakis,3
Richmond,63,72,Republican,Representative in Congress,11,Public Counter,60
Richmond,63,72,Republican,Representative in Congress,11,Manually Counted Emergency,0
Richmond,63,72,Republican,Representative in Congress,11,Absentee / Military,9
Richmond,63,72,Republican,Representative in Congress,11,Federal,0
Richmond,63,72,Republican,Representative in Congress,11,Affidavit,0
Richmond,63,72,Republican,Representative in Congress,11,Joseph M. Caldarera,12
Richmond,63,72,Republican,Representative in Congress,11,Nicole Malliotakis,57
Richmond,63,73,Republican,Representative in Congress,11,Public Counter,39
Richmond,63,73,Republican,Representative in Congress,11,Manually Counted Emergency,0
Richmond,63,73,Republican,Representative in Congress,11,Absentee / Military,12
Richmond,63,73,Republican,Representative in Congress,11,Federal,0
Richmond,63,73,Republican,Representative in Congress,11,Affidavit,0
Richmond,63,73,Republican,Representative in Congress,11,Joseph M. Caldarera,22
Richmond,63,73,Republican,Representative in Congress,11,Nicole Malliotakis,29
Richmond,63,74,Republican,Representative in Congress,11,Public Counter,26
Richmond,63,74,Republican,Representative in Congress,11,Manually Counted Emergency,0
Richmond,63,74,Republican,Representative in Congress,11,Absentee / Military,10
Richmond,63,74,Republican,Representative in Congress,11,Federal,0
Richmond,63,74,Republican,Representative in Congress,11,Affidavit,0
Richmond,63,74,Republican,Representative in Congress,11,Joseph M. Caldarera,5
Richmond,63,74,Republican,Representative in Congress,11,Nicole Malliotakis,30
Richmond,63,74,Republican,Representative in Congress,11,Scattered,1
Richmond,63,75,Republican,Representative in Congress,11,Public Counter,8
Richmond,63,75,Republican,Representative in Congress,11,Manually Counted Emergency,0
Richmond,63,75,Republican,Representative in Congress,11,Absentee / Military,6
Richmond,63,75,Republican,Representative in Congress,11,Federal,0
Richmond,63,75,Republican,Representative in Congress,11,Affidavit,0
Richmond,63,75,Republican,Representative in Congress,11,Joseph M. Caldarera,4
Richmond,63,75,Republican,Representative in Congress,11,Nicole Malliotakis,9
Richmond,63,75,Republican,Representative in Congress,11,Scattered,1
Richmond,63,76,Republican,Representative in Congress,11,Public Counter,57
Richmond,63,76,Republican,Representative in Congress,11,Manually Counted Emergency,0
Richmond,63,76,Republican,Representative in Congress,11,Absentee / Military,10
Richmond,63,76,Republican,Representative in Congress,11,Federal,0
Richmond,63,76,Republican,Representative in Congress,11,Affidavit,0
Richmond,63,76,Republican,Representative in Congress,11,Joseph M. Caldarera,24
Richmond,63,76,Republican,Representative in Congress,11,Nicole Malliotakis,43
Richmond,63,77,Republican,Representative in Congress,11,Public Counter,28
Richmond,63,77,Republican,Representative in Congress,11,Manually Counted Emergency,0
Richmond,63,77,Republican,Representative in Congress,11,Absentee / Military,6
Richmond,63,77,Republican,Representative in Congress,11,Federal,0
Richmond,63,77,Republican,Representative in Congress,11,Affidavit,0
Richmond,63,77,Republican,Representative in Congress,11,Joseph M. Caldarera,13
Richmond,63,77,Republican,Representative in Congress,11,Nicole Malliotakis,21
Richmond,63,78,Republican,Representative in Congress,11,Public Counter,25
Richmond,63,78,Republican,Representative in Congress,11,Manually Counted Emergency,0
Richmond,63,78,Republican,Representative in Congress,11,Absentee / Military,5
Richmond,63,78,Republican,Representative in Congress,11,Federal,0
Richmond,63,78,Republican,Representative in Congress,11,Affidavit,0
Richmond,63,78,Republican,Representative in Congress,11,Joseph M. Caldarera,5
Richmond,63,78,Republican,Representative in Congress,11,Nicole Malliotakis,25
Richmond,63,79,Republican,Representative in Congress,11,Public Counter,36
Richmond,63,79,Republican,Representative in Congress,11,Manually Counted Emergency,0
Richmond,63,79,Republican,Representative in Congress,11,Absentee / Military,13
Richmond,63,79,Republican,Representative in Congress,11,Federal,0
Richmond,63,79,Republican,Representative in Congress,11,Affidavit,0
Richmond,63,79,Republican,Representative in Congress,11,Joseph M. Caldarera,12
Richmond,63,79,Republican,Representative in Congress,11,Nicole Malliotakis,37
Richmond,63,80,Republican,Representative in Congress,11,Public Counter,17
Richmond,63,80,Republican,Representative in Congress,11,Manually Counted Emergency,0
Richmond,63,80,Republican,Representative in Congress,11,Absentee / Military,2
Richmond,63,80,Republican,Representative in Congress,11,Federal,0
Richmond,63,80,Republican,Representative in Congress,11,Affidavit,0
Richmond,63,80,Republican,Representative in Congress,11,Joseph M. Caldarera,3
Richmond,63,80,Republican,Representative in Congress,11,Nicole Malliotakis,16
Richmond,63,81,Republican,Representative in Congress,11,Public Counter,25
Richmond,63,81,Republican,Representative in Congress,11,Manually Counted Emergency,0
Richmond,63,81,Republican,Representative in Congress,11,Absentee / Military,7
Richmond,63,81,Republican,Representative in Congress,11,Federal,0
Richmond,63,81,Republican,Representative in Congress,11,Affidavit,0
Richmond,63,81,Republican,Representative in Congress,11,Joseph M. Caldarera,6
Richmond,63,81,Republican,Representative in Congress,11,Nicole Malliotakis,26
Richmond,63,82,Republican,Representative in Congress,11,Public Counter,24
Richmond,63,82,Republican,Representative in Congress,11,Manually Counted Emergency,0
Richmond,63,82,Republican,Representative in Congress,11,Absentee / Military,14
Richmond,63,82,Republican,Representative in Congress,11,Federal,0
Richmond,63,82,Republican,Representative in Congress,11,Affidavit,0
Richmond,63,82,Republican,Representative in Congress,11,Joseph M. Caldarera,14
Richmond,63,82,Republican,Representative in Congress,11,Nicole Malliotakis,24
Richmond,63,83,Republican,Representative in Congress,11,Public Counter,18
Richmond,63,83,Republican,Representative in Congress,11,Manually Counted Emergency,0
Richmond,63,83,Republican,Representative in Congress,11,Absentee / Military,5
Richmond,63,83,Republican,Representative in Congress,11,Federal,0
Richmond,63,83,Republican,Representative in Congress,11,Affidavit,0
Richmond,63,83,Republican,Representative in Congress,11,Joseph M. Caldarera,6
Richmond,63,83,Republican,Representative in Congress,11,Nicole Malliotakis,15
Richmond,63,84,Republican,Representative in Congress,11,Public Counter,40
Richmond,63,84,Republican,Representative in Congress,11,Manually Counted Emergency,0
Richmond,63,84,Republican,Representative in Congress,11,Absentee / Military,14
Richmond,63,84,Republican,Representative in Congress,11,Federal,0
Richmond,63,84,Republican,Representative in Congress,11,Affidavit,0
Richmond,63,84,Republican,Representative in Congress,11,Joseph M. Caldarera,11
Richmond,63,84,Republican,Representative in Congress,11,Nicole Malliotakis,43
Richmond,63,85,Republican,Representative in Congress,11,Public Counter,44
Richmond,63,85,Republican,Representative in Congress,11,Manually Counted Emergency,0
Richmond,63,85,Republican,Representative in Congress,11,Absentee / Military,7
Richmond,63,85,Republican,Representative in Congress,11,Federal,0
Richmond,63,85,Republican,Representative in Congress,11,Affidavit,0
Richmond,63,85,Republican,Representative in Congress,11,Joseph M. Caldarera,19
Richmond,63,85,Republican,Representative in Congress,11,Nicole Malliotakis,32
Richmond,63,86,Republican,Representative in Congress,11,Public Counter,0
Richmond,63,86,Republican,Representative in Congress,11,Manually Counted Emergency,0
Richmond,63,86,Republican,Representative in Congress,11,Absentee / Military,0
Richmond,63,86,Republican,Representative in Congress,11,Federal,0
Richmond,63,86,Republican,Representative in Congress,11,Affidavit,0
Richmond,63,86,Republican,Representative in Congress,11,Joseph M. Caldarera,0
Richmond,63,86,Republican,Representative in Congress,11,Nicole Malliotakis,0
Richmond,63,87,Republican,Representative in Congress,11,Public Counter,0
Richmond,63,87,Republican,Representative in Congress,11,Manually Counted Emergency,0
Richmond,63,87,Republican,Representative in Congress,11,Absentee / Military,0
Richmond,63,87,Republican,Representative in Congress,11,Federal,0
Richmond,63,87,Republican,Representative in Congress,11,Affidavit,0
Richmond,63,87,Republican,Representative in Congress,11,Joseph M. Caldarera,0
Richmond,63,87,Republican,Representative in Congress,11,Nicole Malliotakis,0
Richmond,63,88,Republican,Representative in Congress,11,Public Counter,0
Richmond,63,88,Republican,Representative in Congress,11,Manually Counted Emergency,0
Richmond,63,88,Republican,Representative in Congress,11,Absentee / Military,0
Richmond,63,88,Republican,Representative in Congress,11,Federal,0
Richmond,63,88,Republican,Representative in Congress,11,Affidavit,0
Richmond,63,88,Republican,Representative in Congress,11,Joseph M. Caldarera,0
Richmond,63,88,Republican,Representative in Congress,11,Nicole Malliotakis,0
Richmond,63,89,Republican,Representative in Congress,11,Public Counter,0
Richmond,63,89,Republican,Representative in Congress,11,Manually Counted Emergency,0
Richmond,63,89,Republican,Representative in Congress,11,Absentee / Military,0
Richmond,63,89,Republican,Representative in Congress,11,Federal,0
Richmond,63,89,Republican,Representative in Congress,11,Affidavit,0
Richmond,63,89,Republican,Representative in Congress,11,Joseph M. Caldarera,0
Richmond,63,89,Republican,Representative in Congress,11,Nicole Malliotakis,0
Richmond,63,90,Republican,Representative in Congress,11,Public Counter,0
Richmond,63,90,Republican,Representative in Congress,11,Manually Counted Emergency,0
Richmond,63,90,Republican,Representative in Congress,11,Absentee / Military,0
Richmond,63,90,Republican,Representative in Congress,11,Federal,0
Richmond,63,90,Republican,Representative in Congress,11,Affidavit,0
Richmond,63,90,Republican,Representative in Congress,11,Joseph M. Caldarera,0
Richmond,63,90,Republican,Representative in Congress,11,Nicole Malliotakis,0
Richmond,64,1,Republican,Representative in Congress,11,Public Counter,69
Richmond,64,1,Republican,Representative in Congress,11,Manually Counted Emergency,0
Richmond,64,1,Republican,Representative in Congress,11,Absentee / Military,15
Richmond,64,1,Republican,Representative in Congress,11,Federal,0
Richmond,64,1,Republican,Representative in Congress,11,Affidavit,0
Richmond,64,1,Republican,Representative in Congress,11,Joseph M. Caldarera,28
Richmond,64,1,Republican,Representative in Congress,11,Nicole Malliotakis,54
Richmond,64,2,Republican,Representative in Congress,11,Public Counter,75
Richmond,64,2,Republican,Representative in Congress,11,Manually Counted Emergency,0
Richmond,64,2,Republican,Representative in Congress,11,Absentee / Military,28
Richmond,64,2,Republican,Representative in Congress,11,Federal,0
Richmond,64,2,Republican,Representative in Congress,11,Affidavit,0
Richmond,64,2,Republican,Representative in Congress,11,Joseph M. Caldarera,35
Richmond,64,2,Republican,Representative in Congress,11,Nicole Malliotakis,66
Richmond,64,3,Republican,Representative in Congress,11,Public Counter,99
Richmond,64,3,Republican,Representative in Congress,11,Manually Counted Emergency,0
Richmond,64,3,Republican,Representative in Congress,11,Absentee / Military,17
Richmond,64,3,Republican,Representative in Congress,11,Federal,0
Richmond,64,3,Republican,Representative in Congress,11,Affidavit,0
Richmond,64,3,Republican,Representative in Congress,11,Joseph M. Caldarera,44
Richmond,64,3,Republican,Representative in Congress,11,Nicole Malliotakis,72
Richmond,64,4,Republican,Representative in Congress,11,Public Counter,61
Richmond,64,4,Republican,Representative in Congress,11,Manually Counted Emergency,0
Richmond,64,4,Republican,Representative in Congress,11,Absentee / Military,20
Richmond,64,4,Republican,Representative in Congress,11,Federal,0
Richmond,64,4,Republican,Representative in Congress,11,Affidavit,0
Richmond,64,4,Republican,Representative in Congress,11,Joseph M. Caldarera,27
Richmond,64,4,Republican,Representative in Congress,11,Nicole Malliotakis,53
Richmond,64,5,Republican,Representative in Congress,11,Public Counter,126
Richmond,64,5,Republican,Representative in Congress,11,Manually Counted Emergency,0
Richmond,64,5,Republican,Representative in Congress,11,Absentee / Military,21
Richmond,64,5,Republican,Representative in Congress,11,Federal,0
Richmond,64,5,Republican,Representative in Congress,11,Affidavit,0
Richmond,64,5,Republican,Representative in Congress,11,Joseph M. Caldarera,46
Richmond,64,5,Republican,Representative in Congress,11,Nicole Malliotakis,96
Richmond,64,5,Republican,Representative in Congress,11,Scattered,2
Richmond,64,6,Republican,Representative in Congress,11,Public Counter,108
Richmond,64,6,Republican,Representative in Congress,11,Manually Counted Emergency,0
Richmond,64,6,Republican,Representative in Congress,11,Absentee / Military,19
Richmond,64,6,Republican,Representative in Congress,11,Federal,0
Richmond,64,6,Republican,Representative in Congress,11,Affidavit,0
Richmond,64,6,Republican,Representative in Congress,11,Joseph M. Caldarera,41
Richmond,64,6,Republican,Representative in Congress,11,Nicole Malliotakis,85
Richmond,64,7,Republican,Representative in Congress,11,Public Counter,115
Richmond,64,7,Republican,Representative in Congress,11,Manually Counted Emergency,0
Richmond,64,7,Republican,Representative in Congress,11,Absentee / Military,32
Richmond,64,7,Republican,Representative in Congress,11,Federal,0
Richmond,64,7,Republican,Representative in Congress,11,Affidavit,0
Richmond,64,7,Republican,Representative in Congress,11,Joseph M. Caldarera,40
Richmond,64,7,Republican,Representative in Congress,11,Nicole Malliotakis,103
Richmond,64,8,Republican,Representative in Congress,11,Public Counter,84
Richmond,64,8,Republican,Representative in Congress,11,Manually Counted Emergency,0
Richmond,64,8,Republican,Representative in Congress,11,Absentee / Military,17
Richmond,64,8,Republican,Representative in Congress,11,Federal,0
Richmond,64,8,Republican,Representative in Congress,11,Affidavit,0
Richmond,64,8,Republican,Representative in Congress,11,Joseph M. Caldarera,15
Richmond,64,8,Republican,Representative in Congress,11,Nicole Malliotakis,82
Richmond,64,9,Republican,Representative in Congress,11,Public Counter,79
Richmond,64,9,Republican,Representative in Congress,11,Manually Counted Emergency,0
Richmond,64,9,Republican,Representative in Congress,11,Absentee / Military,9
Richmond,64,9,Republican,Representative in Congress,11,Federal,0
Richmond,64,9,Republican,Representative in Congress,11,Affidavit,0
Richmond,64,9,Republican,Representative in Congress,11,Joseph M. Caldarera,17
Richmond,64,9,Republican,Representative in Congress,11,Nicole Malliotakis,69
Richmond,64,10,Republican,Representative in Congress,11,Public Counter,100
Richmond,64,10,Republican,Representative in Congress,11,Manually Counted Emergency,0
Richmond,64,10,Republican,Representative in Congress,11,Absentee / Military,12
Richmond,64,10,Republican,Representative in Congress,11,Federal,0
Richmond,64,10,Republican,Representative in Congress,11,Affidavit,0
Richmond,64,10,Republican,Representative in Congress,11,Joseph M. Caldarera,22
Richmond,64,10,Republican,Representative in Congress,11,Nicole Malliotakis,88
Richmond,64,11,Republican,Representative in Congress,11,Public Counter,30
Richmond,64,11,Republican,Representative in Congress,11,Manually Counted Emergency,0
Richmond,64,11,Republican,Representative in Congress,11,Absentee / Military,14
Richmond,64,11,Republican,Representative in Congress,11,Federal,0
Richmond,64,11,Republican,Representative in Congress,11,Affidavit,0
Richmond,64,11,Republican,Representative in Congress,11,Joseph M. Caldarera,11
Richmond,64,11,Republican,Representative in Congress,11,Nicole Malliotakis,33
Richmond,64,12,Republican,Representative in Congress,11,Public Counter,86
Richmond,64,12,Republican,Representative in Congress,11,Manually Counted Emergency,0
Richmond,64,12,Republican,Representative in Congress,11,Absentee / Military,20
Richmond,64,12,Republican,Representative in Congress,11,Federal,0
Richmond,64,12,Republican,Representative in Congress,11,Affidavit,0
Richmond,64,12,Republican,Representative in Congress,11,Joseph M. Caldarera,36
Richmond,64,12,Republican,Representative in Congress,11,Nicole Malliotakis,65
Richmond,64,13,Republican,Representative in Congress,11,Public Counter,36
Richmond,64,13,Republican,Representative in Congress,11,Manually Counted Emergency,0
Richmond,64,13,Republican,Representative in Congress,11,Absentee / Military,1
Richmond,64,13,Republican,Representative in Congress,11,Federal,0
Richmond,64,13,Republican,Representative in Congress,11,Affidavit,0
Richmond,64,13,Republican,Representative in Congress,11,Joseph M. Caldarera,12
Richmond,64,13,Republican,Representative in Congress,11,Nicole Malliotakis,23
Richmond,64,13,Republican,Representative in Congress,11,Scattered,1
Richmond,64,14,Republican,Representative in Congress,11,Public Counter,93
Richmond,64,14,Republican,Representative in Congress,11,Manually Counted Emergency,0
Richmond,64,14,Republican,Representative in Congress,11,Absentee / Military,22
Richmond,64,14,Republican,Representative in Congress,11,Federal,0
Richmond,64,14,Republican,Representative in Congress,11,Affidavit,0
Richmond,64,14,Republican,Representative in Congress,11,Joseph M. Caldarera,25
Richmond,64,14,Republican,Representative in Congress,11,Nicole Malliotakis,88
Richmond,64,14,Republican,Representative in Congress,11,Scattered,1
Richmond,64,15,Republican,Representative in Congress,11,Public Counter,123
Richmond,64,15,Republican,Representative in Congress,11,Manually Counted Emergency,0
Richmond,64,15,Republican,Representative in Congress,11,Absentee / Military,16
Richmond,64,15,Republican,Representative in Congress,11,Federal,0
Richmond,64,15,Republican,Representative in Congress,11,Affidavit,0
Richmond,64,15,Republican,Representative in Congress,11,Joseph M. Caldarera,35
Richmond,64,15,Republican,Representative in Congress,11,Nicole Malliotakis,103
Richmond,64,16,Republican,Representative in Congress,11,Public Counter,111
Richmond,64,16,Republican,Representative in Congress,11,Manually Counted Emergency,0
